iid,gender,wave,order,partner,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,you_call,them_cal,date_3,numdat_3,num_in_3
7,0,1,1,2,0,0.21,0,22,2,60.00,0.00,0.00,40.00,0.00,0.00,1,7.00,9.00,10.00,6.00,6.00,5.00,8.00,4.00,1,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,0,6.00,6.00,8.00,4.00,9.00,4.00,7.00,3.00,1,2.00,,,,,,,,
7,0,1,8,3,0,0.52,1,22,4,19.00,18.00,19.00,18.00,14.00,12.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,0,3.00,6.00,8.00,7.00,8.00,8.00,7.00,8.00,1,2.00,,,,,,,,
7,0,1,3,4,1,-0.46,0,23,2,30.00,5.00,15.00,40.00,5.00,5.00,1,8.00,8.00,9.00,8.00,9.00,9.00,8.00,7.00,1,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,1,7.00,8.00,8.00,7.00,7.00,6.00,8.00,6.00,1,2.00,,,,,,,,
7,0,1,5,5,0,-0.27,0,24,3,30.00,10.00,20.00,10.00,10.00,20.00,1,8.00,7.00,9.00,6.00,9.00,5.00,8.00,4.00,2,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,0,4.00,7.00,7.00,4.00,8.00,5.00,5.00,6.00,1,2.00,,,,,,,,
7,0,1,4,6,0,0.59,0,25,2,50.00,0.00,30.00,10.00,0.00,10.00,1,8.00,8.00,8.00,6.00,6.00,6.00,7.00,7.00,2,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,0,4.00,8.00,7.00,4.00,5.00,4.00,5.00,5.00,2,2.00,,,,,,,,
7,0,1,9,7,0,0.31,0,30,2,35.00,15.00,25.00,10.00,5.00,10.00,0,7.00,6.00,5.00,4.00,4.00,3.00,5.00,4.00,2,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,1,7.00,7.00,8.00,7.00,7.00,7.00,8.00,7.00,2,2.00,,,,,,,,
7,0,1,10,8,0,0.08,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,8.00,7.00,6.00,7.00,7.00,5.00,7.00,5.00,2,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,0,5.00,7.00,8.00,5.00,9.00,5.00,5.00,7.00,2,2.00,,,,,,,,
7,0,1,6,9,1,-0.34,0,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,9.00,7.00,9.00,9.00,9.00,10.00,9.00,9.00,2,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,1,6.00,6.00,8.00,8.00,8.00,6.00,6.00,6.00,2,2.00,,,,,,,,
7,0,1,7,10,0,-0.16,0,24,2,100.00,0.00,0.00,0.00,0.00,0.00,0,7.00,6.00,8.00,6.00,8.00,7.00,7.00,7.00,2,22,Law,1.00,,,,4,2,4,Southern California,"91,36","54,620.00",1,5,1,Law,1.00,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,1,8.00,6.00,7.00,7.00,8.00,6.00,7.00,5.00,2,2.00,,,,,,,,
8,0,1,7,1,0,-0.03,1,27,2,35.00,20.00,20.00,20.00,0.00,5.00,0,8.00,7.00,6.00,6.00,6.00,5.00,7.00,4.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,5.00,8.00,7.00,4.00,7.00,5.00,4.00,5.00,2,,,,,,,,,
8,0,1,6,2,1,-0.11,1,22,2,60.00,0.00,0.00,40.00,0.00,0.00,1,8.00,8.00,10.00,7.00,6.00,5.00,9.00,4.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,8.00,7.00,7.00,9.00,6.00,7.00,8.00,7.00,2,,,,,,,,,
8,0,1,3,3,1,0.42,0,22,4,19.00,18.00,19.00,18.00,14.00,12.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,5.00,8.00,8.00,6.00,7.00,7.00,5.00,5.00,2,,,,,,,,,
8,0,1,8,4,1,-0.40,1,23,2,30.00,5.00,15.00,40.00,5.00,5.00,1,8.00,8.00,8.00,8.00,8.00,7.00,8.00,7.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,8.00,6.00,5.00,6.00,6.00,5.00,5.00,6.00,2,,,,,,,,,
8,0,1,10,5,1,-0.23,0,24,3,30.00,10.00,20.00,10.00,10.00,20.00,1,9.00,9.00,8.00,9.00,,7.00,9.00,7.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,6.00,8.00,8.00,5.00,6.00,7.00,6.00,5.00,2,,,,,,,,,
8,0,1,9,6,1,0.28,1,25,2,50.00,0.00,30.00,10.00,0.00,10.00,1,8.00,7.00,7.00,7.00,8.00,7.00,7.00,6.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,6.00,8.00,8.00,5.00,6.00,7.00,6.00,5.00,2,,,,,,,,,
8,0,1,4,7,0,0.05,1,30,2,35.00,15.00,25.00,10.00,5.00,10.00,0,6.00,4.00,7.00,5.00,6.00,4.00,4.00,4.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,6.00,7.00,8.00,5.00,7.00,7.00,6.00,6.00,2,,,,,,,,,
8,0,1,5,8,1,0.17,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,9.00,8.00,8.00,8.00,7.00,5.00,7.00,5.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,5.00,6.00,7.00,4.00,5.00,6.00,5.00,4.00,2,,,,,,,,,
8,0,1,1,9,1,-0.47,1,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,8.00,7.00,8.00,10.00,8.00,10.00,8.00,8.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,8.00,8.00,5.00,9.00,8.00,9.00,7.00,10.00,2,,,,,,,,,
8,0,1,2,10,1,-0.21,1,24,2,100.00,0.00,0.00,0.00,0.00,0.00,1,8.00,10.00,9.00,9.00,8.00,8.00,8.00,8.00,2,25,Masters in Public Administration,13.00,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.00,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10,1,7.00,6.00,8.00,7.00,9.00,8.00,8.00,7.00,2,,,,,,,,,
9,0,1,8,1,0,0.19,0,27,2,35.00,20.00,20.00,20.00,0.00,5.00,0,6.00,8.00,7.00,8.00,7.00,5.00,6.00,4.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,8.00,10.00,9.00,8.00,7.00,6.00,5.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,7,2,1,0.03,0,22,2,60.00,0.00,0.00,40.00,0.00,0.00,1,8.00,8.00,10.00,7.00,6.00,5.00,8.00,4.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,4,3,1,0.68,0,22,4,19.00,18.00,19.00,18.00,14.00,12.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,5.00,10.00,10.00,6.00,6.00,6.00,8.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,9,4,1,-0.26,0,23,2,30.00,5.00,15.00,40.00,5.00,5.00,1,7.00,8.00,7.00,8.00,8.00,7.00,7.00,7.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,10.00,9.00,8.00,8.00,7.00,7.00,7.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,1,5,1,-0.01,0,24,3,30.00,10.00,20.00,10.00,10.00,20.00,1,7.00,9.00,8.00,9.00,7.00,7.00,7.00,8.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,5.00,10.00,8.00,8.00,5.00,5.00,5.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,10,6,1,0.42,0,25,2,50.00,0.00,30.00,10.00,0.00,10.00,1,6.00,6.00,7.00,8.00,7.00,7.00,6.00,5.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,8.00,9.00,9.00,7.00,6.00,5.00,6.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,5,7,1,0.21,0,30,2,35.00,15.00,25.00,10.00,5.00,10.00,1,8.00,6.00,7.00,8.00,6.00,5.00,8.00,4.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,6.00,8.00,9.00,6.00,6.00,6.00,7.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,6,8,0,0.10,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7.00,7.00,7.00,7.00,6.00,5.00,7.00,5.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,6.00,7.00,8.00,7.00,9.00,6.00,7.00,5.00,2,1.00,6,2,1,,,,,
9,0,1,2,9,1,-0.35,0,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,6.00,6.00,6.00,7.00,6.00,6.00,6.00,6.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,8.00,5.00,5.00,6.00,5.00,5.00,7.00,6.00,2,1.00,6,2,1,,,,,
9,0,1,3,10,0,-0.23,0,24,2,100.00,0.00,0.00,0.00,0.00,0.00,0,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,2,26,Masters in Public Administration,13.00,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.00,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,7.00,8.00,7.00,8.00,7.00,8.00,8.00,5.00,2,1.00,6,2,1,,,,,
10,0,1,9,1,0,0.30,1,27,2,35.00,20.00,20.00,20.00,0.00,5.00,0,7.00,8.00,7.00,8.00,6.00,5.00,6.00,3.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,0,6.00,10.00,10.00,6.00,6.00,,6.00,3.00,2,,2,2,2,,,,,
10,0,1,8,2,0,0.65,1,22,2,60.00,0.00,0.00,40.00,0.00,0.00,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,0,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1,,2,2,2,,,,,
10,0,1,5,3,1,-0.15,0,22,4,19.00,18.00,19.00,18.00,14.00,12.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,1,6.00,10.00,10.00,10.00,6.00,,7.00,6.00,2,,2,2,2,,,,,
10,0,1,10,4,0,0.17,1,23,2,30.00,5.00,15.00,40.00,5.00,5.00,1,7.00,8.00,7.00,9.00,8.00,8.00,7.00,7.00,1,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,0,10.00,10.00,10.00,10.00,10.00,,10.00,1.00,1,,2,2,2,,,,,
10,0,1,2,5,0,0.24,0,24,3,30.00,10.00,20.00,10.00,10.00,20.00,1,6.00,9.00,9.00,7.00,8.00,,6.00,6.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,0,5.00,7.00,7.00,7.00,7.00,,6.00,1.00,2,,2,2,2,,,,,
10,0,1,1,6,0,0.15,1,25,2,50.00,0.00,30.00,10.00,0.00,10.00,0,,8.00,7.00,7.00,7.00,7.00,6.00,6.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,0,5.00,10.00,6.00,4.00,6.00,,6.00,1.00,2,,2,2,2,,,,,
10,0,1,6,7,0,0.41,1,30,2,35.00,15.00,25.00,10.00,5.00,10.00,0,7.00,7.00,4.00,3.00,4.00,4.00,3.00,6.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,1,5.00,10.00,8.00,6.00,9.00,,7.00,1.00,2,,2,2,2,,,,,
10,0,1,7,8,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6.00,6.00,6.00,6.00,6.00,5.00,7.00,6.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,0,5.00,6.00,6.00,4.00,5.00,,5.00,5.00,2,,2,2,2,,,,,
10,0,1,3,9,1,0.49,1,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,7.00,7.00,7.00,7.00,6.00,6.00,7.00,8.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,1,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,2,,2,2,2,,,,,
10,0,1,4,10,0,0.08,1,24,2,100.00,0.00,0.00,0.00,0.00,0.00,0,6.00,6.00,6.00,6.00,6.00,6.00,7.00,7.00,2,26,Masters of Social Work&Education,13.00,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.00,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,1,9.00,9.00,8.00,10.00,8.00,8.00,9.00,10.00,2,,2,2,2,,,,,
11,1,1,4,1,0,0.14,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,6.00,9.00,7.00,7.00,6.00,5.00,7.00,6.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6.00,8.00,8.00,8.00,8.00,6.00,7.00,4.00,2,0.00,7,2,,0,0,0,,
11,1,1,10,2,0,0.29,1,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,5.00,7.00,8.00,4.00,6.00,3.00,6.00,4.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,8.00,7.00,6.00,9.00,7.00,4.00,7.00,2.00,2,0.00,7,2,,0,0,0,,
11,1,1,6,3,0,-0.24,1,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,7.00,9.00,10.00,7.00,8.00,9.00,8.00,7.00,1,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7.00,8.00,6.00,5.00,8.00,4.00,5.00,2.00,1,0.00,7,2,,0,0,0,,
11,1,1,3,4,0,-0.18,1,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,4.00,10.00,8.00,5.00,8.00,7.00,6.00,7.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6.00,7.00,8.00,7.00,7.00,5.00,6.00,3.00,2,0.00,7,2,,0,0,0,,
11,1,1,1,5,0,-0.43,1,21,2,20.00,5.00,25.00,25.00,10.00,15.00,0,5.00,8.00,8.00,2.00,2.00,2.00,7.00,5.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6.00,8.00,8.00,8.00,7.00,6.00,6.00,5.00,2,0.00,7,2,,0,0,0,,
11,1,1,5,6,0,0.33,0,23,4,10.00,25.00,20.00,25.00,5.00,15.00,1,6.00,9.00,7.00,6.00,7.00,6.00,6.00,6.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7.00,9.00,8.00,9.00,8.00,4.00,7.00,4.00,2,0.00,7,2,,0,0,0,,
11,1,1,2,7,0,0.19,0,22,4,15.00,15.00,25.00,20.00,15.00,10.00,0,4.00,8.00,8.00,5.00,7.00,4.00,7.00,4.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7.00,8.00,8.00,8.00,7.00,7.00,7.00,4.00,2,0.00,7,2,,0,0,0,,
11,1,1,7,8,0,-0.03,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5.00,8.00,7.00,4.00,7.00,5.00,4.00,5.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,8.00,7.00,6.00,6.00,6.00,5.00,7.00,4.00,2,0.00,7,2,,0,0,0,,
11,1,1,8,9,0,0.19,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,8.00,10.00,9.00,8.00,7.00,6.00,5.00,5.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6.00,8.00,7.00,8.00,7.00,5.00,6.00,4.00,2,0.00,7,2,,0,0,0,,
11,1,1,9,10,0,0.30,1,26,2,15.00,15.00,15.00,40.00,10.00,5.00,0,6.00,10.00,10.00,6.00,6.00,,6.00,3.00,2,27,Finance,8.00,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.00,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7.00,8.00,7.00,8.00,6.00,5.00,6.00,3.00,2,0.00,7,2,,0,0,0,,
12,1,1,3,1,0,0.54,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,7.00,8.00,7.00,8.00,5.00,6.00,7.00,5.00,1,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,7.00,8.00,10.00,7.00,7.00,5.00,8.00,4.00,2,3.00,,,,,,,,
12,1,1,9,2,0,0.18,1,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,8.00,5.00,6.00,6.00,9.00,6.00,7.00,3.00,2,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,7.00,6.00,10.00,6.00,6.00,5.00,8.00,4.00,2,3.00,,,,,,,,
12,1,1,5,3,0,-0.14,1,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,9.00,7.00,9.00,8.00,9.00,7.00,8.00,7.00,2,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,6.00,7.00,10.00,6.00,6.00,5.00,7.00,3.00,2,3.00,,,,,,,,
12,1,1,2,4,0,-0.18,1,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,8.00,7.00,8.00,10.00,7.00,8.00,8.00,1.00,1,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,6.00,5.00,10.00,6.00,6.00,5.00,6.00,3.00,1,3.00,,,,,,,,
12,1,1,10,5,0,0.00,1,21,2,20.00,5.00,25.00,25.00,10.00,15.00,0,8.00,6.00,6.00,5.00,5.00,5.00,6.00,4.00,1,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,6.00,7.00,10.00,7.00,6.00,5.00,7.00,4.00,1,3.00,,,,,,,,
12,1,1,4,6,0,0.37,0,23,4,10.00,25.00,20.00,25.00,5.00,15.00,1,6.00,9.00,9.00,6.00,8.00,2.00,7.00,6.00,2,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,6.00,8.00,10.00,6.00,7.00,6.00,7.00,4.00,2,3.00,,,,,,,,
12,1,1,1,7,0,0.21,0,22,4,15.00,15.00,25.00,20.00,15.00,10.00,0,6.00,6.00,8.00,4.00,9.00,4.00,7.00,3.00,1,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,1,7.00,9.00,10.00,6.00,6.00,5.00,8.00,4.00,1,3.00,,,,,,,,
12,1,1,6,8,1,-0.11,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8.00,7.00,7.00,9.00,6.00,7.00,8.00,7.00,2,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,1,8.00,8.00,10.00,7.00,6.00,5.00,9.00,4.00,2,3.00,,,,,,,,
12,1,1,7,9,1,0.03,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,5.00,2,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,1,8.00,8.00,10.00,7.00,6.00,5.00,8.00,4.00,2,3.00,,,,,,,,
12,1,1,8,10,0,0.65,1,26,2,15.00,15.00,15.00,40.00,10.00,5.00,0,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1,22,Law,1.00,,,,2,1,1,England,"14,85","29,237.00",1,1,1,Corporate Lawyer,1.00,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,3.00,,,,,,,,
13,1,1,10,1,1,0.16,1,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,5.00,8.00,9.00,8.00,5.00,7.00,7.00,,1,22,Law,1.00,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.00,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1,,10,3,1,,,,,
13,1,1,6,2,0,0.10,0,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,5.00,8.00,9.00,6.00,3.00,4.00,6.00,7.00,2,22,Law,1.00,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.00,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,,10,3,1,,,,,
